date,code,key,raw,ret
2022-06-30,2330.TW,adr,-3.27,-3.055
2022-06-30,2330.TW,us_index,-3.3,-3.055
2022-06-30,2330.TW,nvda,-2.2,-3.055
2022-07-01,2330.TW,adr,-9.09,-4.727
2022-07-01,2330.TW,us_index,-1.61,-4.727
2022-07-01,2330.TW,nvda,-1.97,-4.727
2022-07-04,2330.TW,adr,-15.0,-2.977
2022-07-04,2330.TW,us_index,-5.74,-2.977
2022-07-04,2330.TW,nvda,-3.36,-2.977
2022-07-06,2330.TW,adr,-4.62,-2.354
2022-07-06,2330.TW,us_index,1.17,-2.354
2022-07-06,2330.TW,nvda,2.43,-2.354
2022-07-07,2330.TW,adr,-2.89,5.052
2022-07-07,2330.TW,us_index,1.0,5.052
2022-07-07,2330.TW,nvda,0.89,5.052
2022-07-08,2330.TW,adr,15.0,2.077
2022-07-08,2330.TW,us_index,6.0,2.077
2022-07-08,2330.TW,nvda,3.85,2.077
2022-07-11,2330.TW,adr,4.27,-1.071
2022-07-11,2330.TW,us_index,0.7,-1.071
2022-07-11,2330.TW,nvda,-0.1,-1.071
2022-07-12,2330.TW,adr,-11.78,-2.706
2022-07-12,2330.TW,us_index,-3.69,-2.706
2022-07-12,2330.TW,nvda,-3.47,-2.706
2022-07-13,2330.TW,adr,-0.05,4.672
2022-07-13,2330.TW,us_index,0.26,4.672
2022-07-13,2330.TW,nvda,-0.37,4.672
2022-07-14,2330.TW,adr,11.07,0.956
2022-07-14,2330.TW,us_index,1.13,0.956
2022-07-14,2330.TW,nvda,0.43,0.956
2022-07-15,2330.TW,adr,11.71,3.684
2022-07-15,2330.TW,us_index,2.88,3.684
2022-07-15,2330.TW,nvda,1.1,3.684
2022-07-18,2330.TW,adr,9.37,0.609
2022-07-18,2330.TW,us_index,3.82,0.609
2022-07-18,2330.TW,nvda,2.03,0.609
2022-07-19,2330.TW,adr,-9.58,-0.908
2022-07-19,2330.TW,us_index,-0.79,-0.908
2022-07-19,2330.TW,nvda,1.72,-0.908
2022-07-20,2330.TW,adr,12.3,0.815
2022-07-20,2330.TW,us_index,6.0,0.815
2022-07-20,2330.TW,nvda,4.0,0.815
2022-07-21,2330.TW,adr,1.9,1.212
2022-07-21,2330.TW,us_index,3.74,1.212
2022-07-21,2330.TW,nvda,3.84,1.212
2022-07-22,2330.TW,adr,5.68,0.399
2022-07-22,2330.TW,us_index,2.29,0.399
2022-07-22,2330.TW,nvda,1.09,0.399
2022-07-25,2330.TW,adr,-6.7,-0.696
2022-07-25,2330.TW,us_index,-3.83,-0.696
2022-07-25,2330.TW,nvda,-3.24,-0.696
2022-07-26,2330.TW,adr,-0.09,-0.901
2022-07-26,2330.TW,us_index,-0.92,-0.901
2022-07-26,2330.TW,nvda,-1.36,-0.901
2022-07-27,2330.TW,adr,-8.71,1.414
2022-07-27,2330.TW,us_index,-2.45,1.414
2022-07-27,2330.TW,nvda,-2.31,1.414
2022-07-28,2330.TW,adr,15.0,-0.199
2022-07-28,2330.TW,us_index,6.0,-0.199
2022-07-28,2330.TW,nvda,4.0,-0.199
2022-07-29,2330.TW,adr,4.47,1.597
2022-07-29,2330.TW,us_index,1.73,1.597
2022-07-29,2330.TW,nvda,0.87,1.597
2022-08-01,2330.TW,adr,-0.59,-0.982
2022-08-01,2330.TW,us_index,1.15,-0.982
2022-08-01,2330.TW,nvda,0.8,-0.982
2022-08-02,2330.TW,adr,-9.81,-2.381
2022-08-02,2330.TW,us_index,0.57,-2.381
2022-08-02,2330.TW,nvda,1.22,-2.381
2022-08-03,2330.TW,adr,-1.2,1.829
2022-08-03,2330.TW,us_index,-0.18,1.829
2022-08-03,2330.TW,nvda,0.37,1.829
2022-08-04,2330.TW,adr,2.14,-0.2
2022-08-04,2330.TW,us_index,3.97,-0.2
2022-08-04,2330.TW,nvda,1.58,-0.2
2022-08-05,2330.TW,adr,8.83,3.2
2022-08-05,2330.TW,us_index,1.37,3.2
2022-08-05,2330.TW,nvda,1.36,3.2
2022-08-08,2330.TW,adr,6.11,-0.775
2022-08-08,2330.TW,us_index,-1.36,-0.775
2022-08-08,2330.TW,nvda,-0.94,-0.775
2022-08-09,2330.TW,adr,-8.15,-0.391
2022-08-09,2330.TW,us_index,-2.41,-0.391
2022-08-09,2330.TW,nvda,-4.0,-0.391
2022-08-10,2330.TW,adr,-12.42,-1.961
2022-08-10,2330.TW,us_index,-6.0,-1.961
2022-08-10,2330.TW,nvda,-3.18,-1.961
2022-08-11,2330.TW,adr,15.0,2.8
2022-08-11,2330.TW,us_index,6.0,2.8
2022-08-11,2330.TW,nvda,4.0,2.8
2022-08-12,2330.TW,adr,3.83,0.584
2022-08-12,2330.TW,us_index,-0.5,0.584
2022-08-12,2330.TW,nvda,-0.69,0.584
2022-08-15,2330.TW,adr,5.99,1.161
2022-08-15,2330.TW,us_index,4.49,1.161
2022-08-15,2330.TW,nvda,3.42,1.161
2022-08-16,2330.TW,adr,3.13,0.382
2022-08-16,2330.TW,us_index,0.46,0.382
2022-08-16,2330.TW,nvda,1.38,0.382
2022-08-17,2330.TW,adr,-7.08,0.381
2022-08-17,2330.TW,us_index,-1.54,0.381
2022-08-17,2330.TW,nvda,-0.64,0.381
2022-08-18,2330.TW,adr,-3.34,-1.328
2022-08-18,2330.TW,us_index,-3.72,-1.328
2022-08-18,2330.TW,nvda,-2.31,-1.328
2022-08-19,2330.TW,adr,0.31,-0.192
2022-08-19,2330.TW,us_index,3.42,-0.192
2022-08-19,2330.TW,nvda,1.91,-0.192
2022-08-22,2330.TW,adr,-9.28,-1.349
2022-08-22,2330.TW,us_index,-4.17,-1.349
2022-08-22,2330.TW,nvda,-3.94,-1.349
2022-08-23,2330.TW,adr,-8.99,-1.562
2022-08-23,2330.TW,us_index,-5.59,-1.562
2022-08-23,2330.TW,nvda,-3.65,-1.562
2022-08-23,2330.TW,vix,-3.0,-1.562
2022-08-24,2330.TW,adr,3.71,-0.198
2022-08-24,2330.TW,us_index,1.1,-0.198
2022-08-24,2330.TW,nvda,0.69,-0.198
2022-08-25,2330.TW,adr,-2.19,0.994
2022-08-25,2330.TW,us_index,0.1,0.994
2022-08-25,2330.TW,nvda,0.19,0.994
2022-08-26,2330.TW,adr,9.4,0.787
2022-08-26,2330.TW,us_index,5.49,0.787
2022-08-26,2330.TW,nvda,3.21,0.787
2022-08-29,2330.TW,adr,-12.93,-2.637
2022-08-29,2330.TW,us_index,-6.0,-2.637
2022-08-29,2330.TW,nvda,-4.0,-2.637
2022-08-29,2330.TW,vix,-3.0,-2.637
2022-08-30,2330.TW,adr,-8.92,-0.502
2022-08-30,2330.TW,us_index,-2.89,-0.502
2022-08-30,2330.TW,nvda,-2.26,-0.502
2022-08-31,2330.TW,adr,-0.29,1.815
2022-08-31,2330.TW,us_index,-1.96,1.815
2022-08-31,2330.TW,nvda,-1.69,1.815
2022-09-01,2330.TW,adr,2.71,-2.871
2022-09-01,2330.TW,us_index,-1.73,-2.871
2022-09-01,2330.TW,nvda,-1.93,-2.871
2022-09-02,2330.TW,adr,-8.21,-1.121
2022-09-02,2330.TW,us_index,-2.88,-1.121
2022-09-02,2330.TW,nvda,-4.0,-1.121
2022-09-05,2330.TW,adr,-3.63,0.206
2022-09-05,2330.TW,us_index,-1.52,0.206
2022-09-05,2330.TW,nvda,-1.66,0.206
2022-09-07,2330.TW,adr,-4.3,-3.374
2022-09-07,2330.TW,us_index,-1.6,-3.374
2022-09-07,2330.TW,nvda,-1.07,-3.374
2022-09-08,2330.TW,adr,-0.4,0.529
2022-09-08,2330.TW,us_index,2.34,0.529
2022-09-08,2330.TW,nvda,1.48,0.529
2022-09-12,2330.TW,adr,7.88,2.421
2022-09-12,2330.TW,us_index,6.0,2.421
2022-09-12,2330.TW,nvda,3.88,2.421
2022-09-13,2330.TW,adr,3.04,1.336
2022-09-13,2330.TW,us_index,0.51,1.336
2022-09-13,2330.TW,nvda,0.66,1.336
2022-09-14,2330.TW,adr,-15.0,-2.637
2022-09-14,2330.TW,us_index,-6.0,-2.637
2022-09-14,2330.TW,nvda,-4.0,-2.637
2022-09-14,2330.TW,vix,-3.0,-2.637
2022-09-15,2330.TW,adr,4.31,-0.157
2022-09-15,2330.TW,us_index,1.71,-0.157
2022-09-15,2330.TW,nvda,-0.02,-0.157
2022-09-16,2330.TW,adr,-8.44,-0.944
2022-09-16,2330.TW,us_index,-2.43,-0.944
2022-09-16,2330.TW,nvda,-1.21,-0.944
2022-09-19,2330.TW,adr,-0.46,-1.059
2022-09-19,2330.TW,us_index,0.8,-1.059
2022-09-19,2330.TW,nvda,1.66,-1.059
2022-09-20,2330.TW,adr,1.75,2.034
2022-09-20,2330.TW,us_index,0.87,2.034
2022-09-20,2330.TW,nvda,1.12,2.034
2022-09-21,2330.TW,adr,-0.41,-1.154
2022-09-21,2330.TW,us_index,-2.24,-1.154
2022-09-21,2330.TW,nvda,-1.23,-1.154
2022-09-22,2330.TW,adr,-5.17,-1.38
2022-09-22,2330.TW,us_index,-1.45,-1.38
2022-09-22,2330.TW,nvda,0.52,-1.38
2022-09-23,2330.TW,adr,-7.83,-2.045
2022-09-23,2330.TW,us_index,-4.22,-2.045
2022-09-23,2330.TW,nvda,-4.0,-2.045
2022-09-26,2330.TW,adr,-9.31,-1.868
2022-09-26,2330.TW,us_index,-2.17,-1.868
2022-09-26,2330.TW,nvda,-0.29,-1.868
2022-09-27,2330.TW,adr,-4.66,0.336
2022-09-27,2330.TW,us_index,-2.21,0.336
2022-09-27,2330.TW,nvda,-1.84,0.336
2022-09-27,2330.TW,vix,-2.0,0.336
2022-09-28,2330.TW,adr,0.11,-2.232
2022-09-28,2330.TW,us_index,1.55,-2.232
2022-09-28,2330.TW,nvda,1.21,-2.232
2022-09-28,2330.TW,vix,-2.0,-2.232
2022-09-29,2330.TW,adr,-4.93,-0.685
2022-09-29,2330.TW,us_index,1.83,-0.685
2022-09-29,2330.TW,nvda,2.08,-0.685
2022-09-29,2330.TW,vix,-2.0,-0.685
2022-09-30,2330.TW,adr,-15.0,-2.989
2022-09-30,2330.TW,us_index,-4.94,-2.989
2022-09-30,2330.TW,nvda,-3.24,-2.989
2022-09-30,2330.TW,vix,-2.0,-2.989
2022-10-03,2330.TW,adr,-4.16,-1.185
2022-10-03,2330.TW,us_index,-2.6,-1.185
2022-10-03,2330.TW,nvda,-0.53,-1.185
2022-10-03,2330.TW,vix,-2.0,-1.185
2022-10-04,2330.TW,adr,4.03,2.878
2022-10-04,2330.TW,us_index,5.63,2.878
2022-10-04,2330.TW,nvda,2.46,2.878
2022-10-04,2330.TW,vix,-2.0,2.878
2022-10-05,2330.TW,adr,15.0,3.73
2022-10-05,2330.TW,us_index,6.0,3.73
2022-10-05,2330.TW,nvda,4.0,3.73
2022-10-06,2330.TW,adr,9.17,1.348
2022-10-06,2330.TW,us_index,1.41,1.348
2022-10-06,2330.TW,nvda,0.26,1.348
2022-10-07,2330.TW,adr,-0.7,-2.882
2022-10-07,2330.TW,us_index,-0.88,-2.882
2022-10-07,2330.TW,nvda,-0.48,-2.882
2022-10-07,2330.TW,vix,-2.0,-2.882
2022-10-11,2330.TW,adr,-15.0,-8.333
2022-10-11,2330.TW,us_index,-6.0,-8.333
2022-10-11,2330.TW,nvda,-4.0,-8.333
2022-10-11,2330.TW,vix,-2.0,-8.333
2022-10-12,2330.TW,adr,-15.0,-0.996
2022-10-12,2330.TW,us_index,-3.75,-0.996
2022-10-12,2330.TW,nvda,-0.58,-0.996
2022-10-12,2330.TW,vix,-2.0,-0.996
2022-10-13,2330.TW,adr,4.16,-0.629
2022-10-13,2330.TW,us_index,-1.34,-0.629
2022-10-13,2330.TW,nvda,-0.59,-0.629
2022-10-13,2330.TW,vix,-2.0,-0.629
2022-10-14,2330.TW,adr,15.0,4.304
2022-10-14,2330.TW,us_index,4.41,4.304
2022-10-14,2330.TW,nvda,3.2,4.304
2022-10-14,2330.TW,vix,-2.0,4.304
2022-10-17,2330.TW,adr,-15.0,-3.641
2022-10-17,2330.TW,us_index,-6.0,-3.641
2022-10-17,2330.TW,nvda,-4.0,-3.641
2022-10-17,2330.TW,vix,-2.0,-3.641
2022-10-18,2330.TW,adr,6.07,2.519
2022-10-18,2330.TW,us_index,3.42,2.519
2022-10-18,2330.TW,nvda,4.0,2.519
2022-10-18,2330.TW,vix,-2.0,2.519
2022-10-19,2330.TW,adr,-7.27,-2.826
2022-10-19,2330.TW,us_index,0.63,-2.826
2022-10-19,2330.TW,nvda,0.53,-2.826
2022-10-19,2330.TW,vix,-2.0,-2.826
2022-10-20,2330.TW,adr,-0.31,0.506
2022-10-20,2330.TW,us_index,1.13,0.506
2022-10-20,2330.TW,nvda,0.56,0.506
2022-10-20,2330.TW,vix,-2.0,0.506
2022-10-21,2330.TW,adr,-0.5,-2.013
2022-10-21,2330.TW,us_index,1.04,-2.013
2022-10-21,2330.TW,nvda,0.95,-2.013
2022-10-24,2330.TW,adr,1.07,-0.642
2022-10-24,2330.TW,us_index,5.56,-0.642
2022-10-24,2330.TW,nvda,1.78,-0.642
2022-10-25,2330.TW,adr,-15.0,-4.134
2022-10-25,2330.TW,us_index,0.95,-4.134
2022-10-25,2330.TW,nvda,0.85,-4.134
2022-10-26,2330.TW,adr,-0.98,1.348
2022-10-26,2330.TW,us_index,3.39,1.348
2022-10-26,2330.TW,nvda,4.0,1.348
2022-10-27,2330.TW,adr,-1.96,2.527
2022-10-27,2330.TW,us_index,-1.77,2.527
2022-10-27,2330.TW,nvda,-2.2,2.527
2022-10-28,2330.TW,adr,0.72,-1.556
2022-10-28,2330.TW,us_index,-2.26,-1.556
2022-10-28,2330.TW,nvda,1.74,-1.556
2022-10-31,2330.TW,adr,6.96,2.767
2022-10-31,2330.TW,us_index,5.96,2.767
2022-10-31,2330.TW,nvda,4.0,2.767
2022-11-01,2330.TW,adr,-2.97,0.385
2022-11-01,2330.TW,us_index,-3.03,0.385
2022-11-01,2330.TW,nvda,-1.95,0.385
2022-11-02,2330.TW,adr,0.19,0.894
2022-11-02,2330.TW,us_index,1.15,0.894
2022-11-02,2330.TW,nvda,0.27,0.894
2022-11-03,2330.TW,adr,-6.89,-2.785
2022-11-03,2330.TW,us_index,-4.64,-2.785
2022-11-03,2330.TW,nvda,-1.91,-2.785
2022-11-04,2330.TW,adr,-1.59,-0.521
2022-11-04,2330.TW,us_index,-2.29,-0.521
2022-11-04,2330.TW,nvda,1.22,-0.521
2022-11-07,2330.TW,adr,14.6,2.094
2022-11-07,2330.TW,us_index,6.0,2.094
2022-11-07,2330.TW,nvda,4.0,2.094
2022-11-08,2330.TW,adr,1.79,2.308
2022-11-08,2330.TW,us_index,3.28,2.308
2022-11-08,2330.TW,nvda,0.82,2.308
2022-11-09,2330.TW,adr,14.4,4.511
2022-11-09,2330.TW,us_index,3.23,4.511
2022-11-09,2330.TW,nvda,1.68,4.511
2022-11-10,2330.TW,adr,-0.12,-2.278
2022-11-10,2330.TW,us_index,-4.71,-2.278
2022-11-10,2330.TW,nvda,-4.0,-2.278
2022-11-11,2330.TW,adr,15.0,8.344
2022-11-11,2330.TW,us_index,6.0,8.344
2022-11-11,2330.TW,nvda,4.0,8.344
2022-11-14,2330.TW,adr,15.0,0.793
2022-11-14,2330.TW,us_index,4.62,0.793
2022-11-14,2330.TW,nvda,2.93,0.793
2022-11-15,2330.TW,adr,-5.58,7.865
2022-11-15,2330.TW,us_index,-1.46,7.865
2022-11-15,2330.TW,nvda,-0.16,7.865
2022-11-16,2330.TW,adr,15.0,1.458
2022-11-16,2330.TW,us_index,4.54,1.458
2022-11-16,2330.TW,nvda,1.82,1.458
2022-11-17,2330.TW,adr,-5.02,-0.411
2022-11-17,2330.TW,us_index,-6.0,-0.411
2022-11-17,2330.TW,nvda,-3.63,-0.411
2022-11-18,2330.TW,adr,10.22,0.412
2022-11-18,2330.TW,us_index,1.58,0.412
2022-11-18,2330.TW,nvda,-1.17,0.412
2022-11-21,2330.TW,adr,3.88,-1.027
2022-11-21,2330.TW,us_index,0.27,-1.027
2022-11-21,2330.TW,nvda,-1.37,-1.027
2022-11-22,2330.TW,adr,-11.38,1.867
2022-11-22,2330.TW,us_index,-2.65,1.867
2022-11-22,2330.TW,nvda,-0.48,1.867
2022-11-23,2330.TW,adr,13.06,0.204
2022-11-23,2330.TW,us_index,4.54,0.204
2022-11-23,2330.TW,nvda,3.77,0.204
2022-11-24,2330.TW,adr,-2.76,0.813
2022-11-24,2330.TW,us_index,1.61,0.813
2022-11-24,2330.TW,nvda,2.4,0.813
2022-11-28,2330.TW,adr,-2.78,-3.514
2022-11-28,2330.TW,us_index,-1.89,-3.514
2022-11-28,2330.TW,nvda,-1.21,-3.514
2022-11-29,2330.TW,adr,-10.71,1.353
2022-11-29,2330.TW,us_index,-3.95,1.353
2022-11-29,2330.TW,nvda,-2.18,1.353
2022-11-30,2330.TW,adr,0.56,0.616
2022-11-30,2330.TW,us_index,-0.46,0.616
2022-11-30,2330.TW,nvda,-0.95,0.616
2022-12-01,2330.TW,adr,15.0,1.735
2022-12-01,2330.TW,us_index,6.0,1.735
2022-12-01,2330.TW,nvda,4.0,1.735
2022-12-02,2330.TW,adr,-1.45,-1.204
2022-12-02,2330.TW,us_index,-1.18,-1.204
2022-12-02,2330.TW,nvda,1.0,-1.204
2022-12-05,2330.TW,adr,-5.71,-0.711
2022-12-05,2330.TW,us_index,-1.79,-0.711
2022-12-05,2330.TW,nvda,-1.21,-0.711
2022-12-06,2330.TW,adr,0.59,-2.249
2022-12-06,2330.TW,us_index,-1.8,-2.249
2022-12-06,2330.TW,nvda,-1.26,-2.249
2022-12-07,2330.TW,adr,-10.1,-0.628
2022-12-07,2330.TW,us_index,-3.53,-0.628
2022-12-07,2330.TW,nvda,-3.0,-0.628
2022-12-08,2330.TW,adr,-1.61,-0.737
2022-12-08,2330.TW,us_index,-0.02,-0.737
2022-12-08,2330.TW,nvda,0.67,-0.737
2022-12-09,2330.TW,adr,7.87,2.121
2022-12-09,2330.TW,us_index,4.01,2.121
2022-12-09,2330.TW,nvda,4.0,2.121
2022-12-12,2330.TW,adr,-0.54,-1.35
2022-12-12,2330.TW,us_index,-1.3,-1.35
2022-12-12,2330.TW,nvda,-0.78,-1.35
2022-12-13,2330.TW,adr,-1.29,-0.737
2022-12-13,2330.TW,us_index,3.21,-0.737
2022-12-13,2330.TW,nvda,2.51,-0.737
2022-12-14,2330.TW,adr,0.4,1.909
2022-12-14,2330.TW,us_index,2.28,1.909
2022-12-14,2330.TW,nvda,2.45,1.909
2022-12-15,2330.TW,adr,-2.43,0.576
2022-12-15,2330.TW,us_index,-2.35,0.576
2022-12-15,2330.TW,nvda,-1.76,0.576
2022-12-16,2330.TW,adr,-12.05,-1.977
2022-12-16,2330.TW,us_index,-6.0,-1.977
2022-12-16,2330.TW,nvda,-3.27,-1.977
2022-12-19,2330.TW,adr,-6.75,-0.955
2022-12-19,2330.TW,us_index,-1.43,-0.955
2022-12-19,2330.TW,nvda,-1.8,-0.955
2022-12-20,2330.TW,adr,-1.05,-1.929
2022-12-20,2330.TW,us_index,-2.06,-1.929
2022-12-20,2330.TW,nvda,-1.53,-1.929
2022-12-21,2330.TW,adr,-2.52,0.328
2022-12-21,2330.TW,us_index,-0.94,0.328
2022-12-21,2330.TW,nvda,-0.83,0.328
2022-12-22,2330.TW,adr,8.04,1.961
2022-12-22,2330.TW,us_index,3.53,1.961
2022-12-22,2330.TW,nvda,2.07,1.961
2022-12-23,2330.TW,adr,-9.64,-2.778
2022-12-23,2330.TW,us_index,-6.0,-2.778
2022-12-23,2330.TW,nvda,-4.0,-2.778
2022-12-26,2330.TW,adr,-2.07,0.33
2022-12-26,2330.TW,us_index,0.13,0.33
2022-12-26,2330.TW,nvda,-0.69,0.33
2022-12-28,2330.TW,adr,-3.04,-1.313
2022-12-28,2330.TW,us_index,-2.68,-1.313
2022-12-28,2330.TW,nvda,-4.0,-1.313
2022-12-29,2330.TW,adr,-6.78,-1.109
2022-12-29,2330.TW,us_index,-2.21,-1.109
2022-12-29,2330.TW,nvda,-0.48,-1.109
2022-12-30,2330.TW,adr,15.0,0.561
2022-12-30,2330.TW,us_index,4.98,0.561
2022-12-30,2330.TW,nvda,3.23,0.561
2023-01-03,2330.TW,adr,-7.95,1.003
2023-01-03,2330.TW,us_index,-0.17,1.003
2023-01-03,2330.TW,nvda,0.06,1.003
2023-01-04,2330.TW,adr,-2.47,-0.773
2023-01-04,2330.TW,us_index,-1.84,-0.773
2023-01-04,2330.TW,nvda,-1.64,-0.773
2023-01-05,2330.TW,adr,12.37,2.002
2023-01-05,2330.TW,us_index,4.11,2.002
2023-01-05,2330.TW,nvda,2.43,2.002
2023-01-09,2330.TW,adr,12.36,4.907
2023-01-09,2330.TW,us_index,6.0,4.907
2023-01-09,2330.TW,nvda,3.33,4.907
2023-01-10,2330.TW,adr,11.48,1.04
2023-01-10,2330.TW,us_index,2.88,1.04
2023-01-10,2330.TW,nvda,4.0,1.04
2023-01-11,2330.TW,adr,4.78,-0.309
2023-01-11,2330.TW,us_index,1.93,-0.309
2023-01-11,2330.TW,nvda,1.44,-0.309
2023-01-12,2330.TW,adr,2.51,0.413
2023-01-12,2330.TW,us_index,1.88,0.413
2023-01-12,2330.TW,nvda,0.46,0.413
2023-01-13,2330.TW,adr,15.0,2.775
2023-01-13,2330.TW,us_index,1.87,2.775
2023-01-13,2330.TW,nvda,2.55,2.775
2023-01-13,2330.TW,vix,2.0,2.775
2023-01-16,2330.TW,adr,-0.92,1.0
2023-01-16,2330.TW,us_index,0.59,1.0
2023-01-16,2330.TW,nvda,1.88,1.0
2023-01-30,2330.TW,adr,15.0,7.952
2023-01-30,2330.TW,us_index,6.0,7.952
2023-01-30,2330.TW,nvda,4.0,7.952
2023-01-31,2330.TW,adr,-0.73,-3.867
2023-01-31,2330.TW,us_index,-4.0,-3.867
2023-01-31,2330.TW,nvda,-4.0,-3.867
2023-02-01,2330.TW,adr,-1.72,1.533
2023-02-01,2330.TW,us_index,2.89,1.533
2023-02-01,2330.TW,nvda,1.57,1.533
2023-02-02,2330.TW,adr,8.67,1.887
2023-02-02,2330.TW,us_index,6.0,1.887
2023-02-02,2330.TW,nvda,4.0,1.887
2023-02-03,2330.TW,adr,8.06,0.37
2023-02-03,2330.TW,us_index,3.34,0.37
2023-02-03,2330.TW,nvda,2.93,0.37
2023-02-06,2330.TW,adr,-8.24,-2.952
2023-02-06,2330.TW,us_index,-2.85,-2.952
2023-02-06,2330.TW,nvda,-2.24,-2.952
2023-02-07,2330.TW,adr,-11.96,-0.57
2023-02-07,2330.TW,us_index,-2.55,-0.57
2023-02-07,2330.TW,nvda,-0.04,-0.57
2023-02-08,2330.TW,adr,11.85,3.25
2023-02-08,2330.TW,us_index,4.67,3.25
2023-02-08,2330.TW,nvda,4.0,3.25
2023-02-10,2330.TW,adr,10.22,0.926
2023-02-10,2330.TW,us_index,0.2,0.926
2023-02-10,2330.TW,nvda,0.48,0.926
2023-02-13,2330.TW,adr,-5.46,-0.734
2023-02-13,2330.TW,us_index,-2.38,-0.734
2023-02-13,2330.TW,nvda,-3.84,-0.734
2023-02-14,2330.TW,adr,3.1,0.739
2023-02-14,2330.TW,us_index,2.3,0.739
2023-02-14,2330.TW,nvda,1.97,0.739
2023-02-15,2330.TW,adr,7.7,-3.67
2023-02-15,2330.TW,us_index,3.16,-3.67
2023-02-15,2330.TW,nvda,4.0,-3.67
2023-02-16,2330.TW,adr,-15.0,0.571
2023-02-16,2330.TW,us_index,0.55,0.571
2023-02-16,2330.TW,nvda,-0.72,0.571
2023-02-17,2330.TW,adr,-8.37,-1.894
2023-02-17,2330.TW,us_index,-3.73,-1.894
2023-02-17,2330.TW,nvda,-2.68,-1.894
2023-02-17,2330.TW,vix,-3.0,-1.894
2023-02-20,2330.TW,adr,-3.17,-0.193
2023-02-20,2330.TW,us_index,-2.42,-0.193
2023-02-20,2330.TW,nvda,-2.23,-0.193
2023-02-22,2330.TW,adr,-10.92,-1.744
2023-02-22,2330.TW,us_index,-4.97,-1.744
2023-02-22,2330.TW,nvda,-2.74,-1.744
2023-02-22,2330.TW,vix,-3.0,-1.744
2023-02-23,2330.TW,adr,-3.7,2.17
2023-02-23,2330.TW,us_index,-0.72,2.17
2023-02-23,2330.TW,nvda,0.38,2.17
2023-02-24,2330.TW,adr,14.97,-1.351
2023-02-24,2330.TW,us_index,5.0,-1.351
2023-02-24,2330.TW,nvda,4.0,-1.351
2023-03-01,2330.TW,adr,-13.48,2.153
2023-03-01,2330.TW,us_index,-1.51,2.153
2023-03-01,2330.TW,nvda,-1.51,2.153
2023-03-02,2330.TW,adr,6.2,-0.575
2023-03-02,2330.TW,us_index,-0.13,-0.575
2023-03-02,2330.TW,nvda,-1.78,-0.575
2023-03-03,2330.TW,adr,2.76,-0.578
2023-03-03,2330.TW,us_index,1.44,-0.578
2023-03-03,2330.TW,nvda,2.17,-0.578
2023-03-06,2330.TW,adr,3.41,0.969
2023-03-06,2330.TW,us_index,2.22,0.969
2023-03-06,2330.TW,nvda,1.98,0.969
2023-03-07,2330.TW,adr,-0.94,0.576
2023-03-07,2330.TW,us_index,-1.67,0.576
2023-03-07,2330.TW,nvda,-1.13,0.576
2023-03-08,2330.TW,adr,-3.26,-0.573
2023-03-08,2330.TW,us_index,-1.61,-0.573
2023-03-08,2330.TW,nvda,-0.9,-0.573
2023-03-09,2330.TW,adr,8.91,0.192
2023-03-09,2330.TW,us_index,4.0,0.192
2023-03-09,2330.TW,nvda,3.07,0.192
2023-03-10,2330.TW,adr,-8.59,-1.724
2023-03-10,2330.TW,us_index,-3.02,-1.724
2023-03-10,2330.TW,nvda,-2.46,-1.724
2023-03-10,2330.TW,vix,-3.0,-1.724
2023-03-13,2330.TW,adr,-7.34,0.585
2023-03-13,2330.TW,us_index,-2.83,0.585
2023-03-13,2330.TW,nvda,-1.61,0.585
2023-03-14,2330.TW,adr,2.25,-1.163
2023-03-14,2330.TW,us_index,-0.11,-1.163
2023-03-14,2330.TW,nvda,0.0,-1.163
2023-03-15,2330.TW,adr,7.07,0.196
2023-03-15,2330.TW,us_index,4.54,0.196
2023-03-15,2330.TW,nvda,3.82,0.196
2023-03-15,2330.TW,vix,2.0,0.196
2023-03-16,2330.TW,adr,-11.6,-0.639
2023-03-16,2330.TW,us_index,-1.63,-0.639
2023-03-16,2330.TW,nvda,0.55,-0.639
2023-03-16,2330.TW,vix,-3.0,-0.639
2023-03-17,2330.TW,adr,12.0,2.574
2023-03-17,2330.TW,us_index,6.0,2.574
2023-03-17,2330.TW,nvda,4.0,2.574
2023-03-17,2330.TW,vix,2.0,2.574
2023-03-20,2330.TW,adr,0.76,-1.158
2023-03-20,2330.TW,us_index,-0.7,-1.158
2023-03-20,2330.TW,nvda,0.58,-1.158
2023-03-20,2330.TW,vix,-3.0,-1.158
2023-03-21,2330.TW,adr,2.55,0.977
2023-03-21,2330.TW,us_index,1.52,0.977
2023-03-21,2330.TW,nvda,0.54,0.977
2023-03-22,2330.TW,adr,10.93,3.095
2023-03-22,2330.TW,us_index,0.1,3.095
2023-03-22,2330.TW,nvda,0.92,3.095
2023-03-22,2330.TW,vix,2.0,3.095
2023-03-23,2330.TW,adr,0.52,0.938
2023-03-23,2330.TW,us_index,-1.21,0.938
2023-03-23,2330.TW,nvda,0.82,0.938
2023-03-24,2330.TW,adr,8.51,0.186
2023-03-24,2330.TW,us_index,4.01,0.186
2023-03-24,2330.TW,nvda,2.19,0.186
2023-03-27,2330.TW,adr,-7.61,-1.484
2023-03-27,2330.TW,us_index,-2.51,-1.484
2023-03-27,2330.TW,nvda,-1.21,-1.484
2023-03-28,2330.TW,adr,-9.18,-1.13
2023-03-28,2330.TW,us_index,-1.81,-1.13
